review_id,review_text,rating,date,bank,source,thumbs_up,review_created_version,timestamp,cleaned_review,review_length,word_count,processing_timestamp
7d95f9dc-5cf7-4000-b979-bdfdbef0f74f,"I appreciate the effort you put in this application, but for commercial bank employees, you should include staff who speak the language spoken by the customers, depending on the location of the bank, in particular, the Somali region thank you. ለንግድ ባንክ ሰራተኞች ግን ደንበኞቹ የሚናገሩትን ቋንቋ የሚናገሩ ሰራተኞችን ማካተት አለቦት እንደ ባንኩ አካባቢ በተለይም የሶማሌ ክልል እናመሰግናለን።",3,2022-04-05,CBE,Google Play Store,1,4.3.1,2025-11-27 17:06:22,"I appreciate the effort you put in this application, but for commercial bank employees, you should include staff who speak the language spoken by the customers, depending on the location of the bank, in particular, the Somali region thank you. ለንግድ ባንክ ሰራተኞች ግን ደንበኞቹ የሚናገሩትን ቋንቋ የሚናገሩ ሰራተኞችን ማካተት አለቦት እንደ ባንኩ አካባቢ በተለይም የሶማሌ ክልል እናመሰግናለን",340,58,2025-11-27 17:20:29
e82326f8-8b1f-4ece-994b-655c3a1dad71,I couldn't see my balance from mobile banking. It doesn't show any thing how can I fix it? please,1,2023-10-13,CBE,Google Play Store,0,5.0.2,2025-11-27 17:06:22,I couldnt see my balance from mobile banking. It doesnt show any thing how can I fix it? please,97,19,2025-11-27 17:20:29
c099de33-e463-4092-853a-1ff46b15b035,Very reliable and friendly for use!,5,2020-08-18,CBE,Google Play Store,3,4.1,2025-11-27 17:06:22,Very reliable and friendly for use!,35,6,2025-11-27 17:20:29
598336b3-f077-420b-8ddf-258916a81fd1,It’s really good apps and keep up a good work. Thank you.,5,2022-10-23,CBE,Google Play Store,3,Unknown,2025-11-27 17:06:22,Its really good apps and keep up a good work. Thank you.,57,12,2025-11-27 17:20:29
685087bf-b46c-4a3e-bc8b-9c7bf26487c1,It's too smooth and easy to use version😎,5,2024-03-12,CBE,Google Play Store,6,5.0.4,2025-11-27 17:06:22,Its too smooth and easy to use version,40,8,2025-11-27 17:20:29
fcd605ec-1874-4aa9-a699-3404a64e6db7,I love this App. It is important and helpful on every day activities. Thank you,5,2023-12-01,CBE,Google Play Store,5,5.0.2,2025-11-27 17:06:22,I love this App. It is important and helpful on every day activities. Thank you,79,15,2025-11-27 17:20:29
9274ffc0-38f1-4458-bd1f-8acfb71e298d,"BEST APP EVER,BUT WHEN CBE BE INTEGRATED WITH INTERNATIONAL TRANSFER",5,2025-01-28,CBE,Google Play Store,2,Unknown,2025-11-27 17:06:22,"BEST APP EVER,BUT WHEN CBE BE INTEGRATED WITH INTERNATIONAL TRANSFER",68,10,2025-11-27 17:20:29
6d92474b-3c5d-4dec-817e-d0006ddf8a8d,Poor app please upgrade it Example add transfering to telebirr agent,1,2024-08-01,CBE,Google Play Store,0,5.0.4,2025-11-27 17:06:22,Poor app please upgrade it Example add transfering to telebirr agent,68,11,2025-11-27 17:20:29
17d9b739-4293-4fc3-ba2c-cfb2be184a69,Best App but how can i use more two or more CBE app in one app.,5,2024-05-13,CBE,Google Play Store,1,5.0.4,2025-11-27 17:06:22,Best App but how can i use more two or more CBE app in one app.,63,16,2025-11-27 17:20:29
9ddd6d35-e396-47c6-865a-461a18e52230,it is good but it doesn't allow screen shot,4,2025-04-06,CBE,Google Play Store,0,5.1.0,2025-11-27 17:06:22,it is good but it doesnt allow screen shot,43,9,2025-11-27 17:20:29
a54ab173-a48b-45ef-9ed3-9eade27cdecd,951 call center was not unable to answer the call idlee guys.... My cbe application was stoped working the last 2weeks....please give us the reason,3,2021-11-01,CBE,Google Play Store,4,4.3,2025-11-27 17:06:22,951 call center was not unable to answer the call idlee guys.... My cbe application was stoped working the last 2weeks....please give us the reason,147,25,2025-11-27 17:20:29
ac8bb25c-799d-4bf7-ba2e-0639c394cd1e,good and always try to make new updats 🙏👍,5,2025-08-22,CBE,Google Play Store,2,5.2.1,2025-11-27 17:06:22,good and always try to make new updats,41,8,2025-11-27 17:20:29
6ecc3811-269b-4f48-b001-bc52287bf408,Short and precise app.,5,2023-07-08,CBE,Google Play Store,2,4.4.0,2025-11-27 17:06:22,Short and precise app.,22,4,2025-11-27 17:20:29
342ad570-b878-4d09-a74a-39e05cda42e1,Its fast and reliable to use. I really liked it.,5,2022-10-04,CBE,Google Play Store,2,4.3.2,2025-11-27 17:06:22,Its fast and reliable to use. I really liked it.,48,10,2025-11-27 17:20:29
6779eafd-77cf-4ef5-94a6-8616125fcffb,Fast and reliable app .,5,2024-01-23,CBE,Google Play Store,1,5.0.2,2025-11-27 17:06:22,Fast and reliable app .,23,5,2025-11-27 17:20:29
48f385f9-d5e2-4b12-9ff9-64fe2a1314c2,why does it say change pin to 6 digits is that right?,4,2025-08-24,CBE,Google Play Store,2,5.2.1,2025-11-27 17:06:22,why does it say change pin to 6 digits is that right?,53,12,2025-11-27 17:20:29
11bcb890-7b67-4f9d-96e0-377150f8ce76,"After the recent update, the app crashs on its own and is glitchy",1,2024-03-13,CBE,Google Play Store,3,5.0.4,2025-11-27 17:06:22,"After the recent update, the app crashs on its own and is glitchy",65,13,2025-11-27 17:20:29
46ff57c8-2080-4c39-9fce-e243492cfe65,"Some buttons get stuck, like the transfer button",2,2022-02-12,CBE,Google Play Store,1,Unknown,2025-11-27 17:06:22,"Some buttons get stuck, like the transfer button",48,8,2025-11-27 17:20:29
d5335ec2-898a-46a1-a30d-a059a62d74a7,Easy to Use and Effecent System.,5,2025-02-28,CBE,Google Play Store,1,5.0.9,2025-11-27 17:06:22,Easy to Use and Effecent System.,32,6,2025-11-27 17:20:29
21e52b94-30af-4621-8d76-f13489c10efe,Very easy and clear to use.,5,2022-06-26,CBE,Google Play Store,1,4.3.1,2025-11-27 17:06:22,Very easy and clear to use.,27,6,2025-11-27 17:20:29
4ac5c134-1684-4e1c-87e0-94be9c62cdcb,some times it is difficult to get reciepts for the payment made,1,2025-03-23,CBE,Google Play Store,4,5.1.0,2025-11-27 17:06:22,some times it is difficult to get reciepts for the payment made,63,12,2025-11-27 17:20:29
1174da5d-489b-48c9-a604-2a851c5e4fe0,The balance history presents absurdly. Make it either from recent to old or from old to present. It is messed up and vague.,1,2024-02-08,CBE,Google Play Store,4,5.0.2,2025-11-27 17:06:22,The balance history presents absurdly. Make it either from recent to old or from old to present. It is messed up and vague.,123,23,2025-11-27 17:20:29
18a4264d-fa84-446e-b31c-6282945e1e9b,best app and easy to use,5,2025-08-23,CBE,Google Play Store,1,5.2.1,2025-11-27 17:06:22,best app and easy to use,24,6,2025-11-27 17:20:29
3db9d8c2-8158-4421-81ed-4cac6afd7105,Every major update means you have to go back to Ethiopia to make the app work. In 2025?,2,2025-08-21,CBE,Google Play Store,0,5.2.1,2025-11-27 17:06:22,Every major update means you have to go back to Ethiopia to make the app work. In 2025?,87,18,2025-11-27 17:20:29
6c2cb5e0-47da-446e-8e52-bf43939fd2ed,"It so clear and symple to use, solves problems in our daily financial activities and enrichs us with current exchange informations. It is so lovely.",5,2021-06-06,CBE,Google Play Store,7,4.3,2025-11-27 17:06:22,"It so clear and symple to use, solves problems in our daily financial activities and enrichs us with current exchange informations. It is so lovely.",148,25,2025-11-27 17:20:29
17a3fc54-ba3b-478b-b496-a93f10fc6142,"Best, application for use and time saving",5,2021-08-31,CBE,Google Play Store,5,4.3,2025-11-27 17:06:22,"Best, application for use and time saving",41,7,2025-11-27 17:20:29
07c3d41e-b76e-47a3-9390-11cfdf10c0e5,Good Interface and user frendly app great work cbe👍🏻,4,2021-08-05,CBE,Google Play Store,2,4.3,2025-11-27 17:06:22,Good Interface and user frendly app great work cbe,52,9,2025-11-27 17:20:29
eaef87d7-6f8c-46ad-acd9-89f122fb98aa,In your next update can you come with night mode future,5,2025-08-27,CBE,Google Play Store,1,5.2.1,2025-11-27 17:06:22,In your next update can you come with night mode future,55,11,2025-11-27 17:20:29
f7568661-602a-449c-b9bd-5ed557343156,"For yesterday onward the app is not working for me, it only say None available?! I don't know the meaning of that????",1,2023-05-10,CBE,Google Play Store,0,4.4.0,2025-11-27 17:06:22,"For yesterday onward the app is not working for me, it only say None available?! I dont know the meaning of that????",117,22,2025-11-27 17:20:29
129e675e-e5dd-44ca-b69a-6083bd61dcce,After updating the app stops working.,1,2019-03-11,CBE,Google Play Store,1,2.0,2025-11-27 17:06:22,After updating the app stops working.,37,6,2025-11-27 17:20:29
f4d2d316-2fb6-4e53-b3e0-90ccc05938f5,it is a good and clear apps to use,4,2025-10-31,CBE,Google Play Store,0,5.0.9,2025-11-27 17:06:22,it is a good and clear apps to use,34,9,2025-11-27 17:20:29
8f98e375-b9f3-43c5-93aa-c130e7a9b109,mayreba app you its better if you use other banks,1,2025-08-27,CBE,Google Play Store,0,5.2.1,2025-11-27 17:06:22,mayreba app you its better if you use other banks,49,10,2025-11-27 17:20:29
604915f5-e66b-4570-b36b-03818f884d57,Not Prefect Transfer To Other Bank The Mony Not Deliverd Imidetliy Take Three Or Five Days,1,2025-08-27,CBE,Google Play Store,1,5.2.1,2025-11-27 17:06:22,Not Prefect Transfer To Other Bank The Mony Not Deliverd Imidetliy Take Three Or Five Days,90,16,2025-11-27 17:20:29
358440a3-5da9-4a96-b78b-60dc5336806d,I can't transfer to telebirr and takes time to scan,1,2024-03-09,CBE,Google Play Store,2,5.0.4,2025-11-27 17:06:22,I cant transfer to telebirr and takes time to scan,51,10,2025-11-27 17:20:29
d8ceb6b2-9765-4571-9c1a-a84f51defaac,"It is better, but active the transifer of money to own CBE account.",5,2023-04-29,CBE,Google Play Store,2,4.4.0,2025-11-27 17:06:22,"It is better, but active the transifer of money to own CBE account.",67,13,2025-11-27 17:20:29
872cc8d6-1441-48ee-9d86-1c256c5dba8a,for no reason my money is gone because the system keeps tell me failed than I tried to many times were my money is nowhere to be gone when I checked my balance I realise the money is gone,1,2025-06-25,CBE,Google Play Store,0,5.1.0,2025-11-27 17:06:22,for no reason my money is gone because the system keeps tell me failed than I tried to many times were my money is nowhere to be gone when I checked my balance I realise the money is gone,187,39,2025-11-27 17:20:29
52e6f3b7-5d55-409b-bd05-985c5085c60a,Every time the network doesn't work the network is no good Network need Improvement.,1,2023-09-11,CBE,Google Play Store,0,4.4.0,2025-11-27 17:06:22,Every time the network doesnt work the network is no good Network need Improvement.,84,14,2025-11-27 17:20:29
2bf96f34-6b47-4137-81c4-44b08c722e50,Very nice and easy to us better from the previous app,5,2020-08-13,CBE,Google Play Store,3,4.1,2025-11-27 17:06:22,Very nice and easy to us better from the previous app,53,11,2025-11-27 17:20:29
f0d1ef76-328e-4455-ad81-782a9d7a65aa,Easy to use and clear.,5,2025-06-24,CBE,Google Play Store,0,5.1.0,2025-11-27 17:06:22,Easy to use and clear.,22,5,2025-11-27 17:20:29
8ce9db84-a4a5-4827-9a5c-53f0d511e068,It's very good app but sometimes the network is very poor,5,2023-12-11,CBE,Google Play Store,2,5.0.2,2025-11-27 17:06:22,Its very good app but sometimes the network is very poor,57,11,2025-11-27 17:20:29
8187f2c3-461e-4768-9c7b-5f04e001893b,The Commercial Bank of Ethiopia application is easy to use. Really recommended.,5,2023-01-27,CBE,Google Play Store,1,4.3.2,2025-11-27 17:06:22,The Commercial Bank of Ethiopia application is easy to use. Really recommended.,79,12,2025-11-27 17:20:29
69ca5e98-00dc-44af-8641-9bdf5e566677,Lot of things missing and doesn't update quickly,2,2022-10-23,CBE,Google Play Store,0,4.3.2,2025-11-27 17:06:22,Lot of things missing and doesnt update quickly,48,8,2025-11-27 17:20:29
2265328b-528c-489a-bc2c-33426d41758d,Excellent Application that's easy for use.,5,2024-02-11,CBE,Google Play Store,11,5.0.4,2025-11-27 17:06:22,Excellent Application thats easy for use.,42,6,2025-11-27 17:20:29
9ebfb30b-89ef-4e58-8ef1-a4fc35c7267b,When pressing the download screen shot it downloads it two times please fix it,3,2024-05-08,CBE,Google Play Store,0,Unknown,2025-11-27 17:06:22,When pressing the download screen shot it downloads it two times please fix it,78,14,2025-11-27 17:20:29
8239c27e-53e8-46bb-a66d-3f96f842dd91,you can't get your own transaction history,1,2025-09-29,CBE,Google Play Store,0,5.2.1,2025-11-27 17:06:22,you cant get your own transaction history,42,7,2025-11-27 17:20:29
06c30f66-9f12-4609-8ad0-0ed4ce425ffe,"It app so bad for it can't update review recent send,others thing the service are so poor",1,2022-04-06,CBE,Google Play Store,1,Unknown,2025-11-27 17:06:22,"It app so bad for it cant update review recent send,others thing the service are so poor",89,17,2025-11-27 17:20:29
c4c42ee3-3ea7-4659-bbb0-e69809c443e7,The latest update is full of bug until that it was great.,2,2023-05-01,CBE,Google Play Store,2,4.4.0,2025-11-27 17:06:22,The latest update is full of bug until that it was great.,57,12,2025-11-27 17:20:29
f27f5196-30bd-468e-9369-e82c9067fc7a,Easy time saver and reliable for modern life !!,5,2022-02-12,CBE,Google Play Store,6,4.3.1,2025-11-27 17:06:22,Easy time saver and reliable for modern life !!,47,9,2025-11-27 17:20:29
90cb1a3d-bf6c-4a99-8496-1421ca0005a6,Very thoughtful it's making work very simple.,5,2020-11-25,CBE,Google Play Store,3,4.2,2025-11-27 17:06:22,Very thoughtful its making work very simple.,45,7,2025-11-27 17:20:29
e9d9f261-5aac-4601-93f2-36483678c151,"This app is good, but sometimes, it doesn't show you the bank statement very well",5,2023-09-17,CBE,Google Play Store,11,5.0.2,2025-11-27 17:06:22,"This app is good, but sometimes, it doesnt show you the bank statement very well",81,15,2025-11-27 17:20:29
2cdcdbc2-bbfc-41cc-ab47-f24dc90e8135,Good improvement👍 number one app with in the bank industry.,5,2023-05-18,CBE,Google Play Store,2,4.4.0,2025-11-27 17:06:22,Good improvement number one app with in the bank industry.,59,10,2025-11-27 17:20:29
27773e65-f4fd-4cb1-b10b-7ab6d93843be,Very bad application not working properly every time,1,2024-09-18,CBE,Google Play Store,0,5.0.4,2025-11-27 17:06:22,Very bad application not working properly every time,52,8,2025-11-27 17:20:29
0e99b8bc-6c41-4a25-8f71-c8b0bf1c89f5,very very nice app but it's Not done by simple network,4,2022-04-25,CBE,Google Play Store,0,4.3.1,2025-11-27 17:06:22,very very nice app but its Not done by simple network,54,11,2025-11-27 17:20:29
c7efd797-d986-420e-98a4-364cdd9aeb20,it is very fast and simple to use.,5,2022-02-14,CBE,Google Play Store,4,4.3.1,2025-11-27 17:06:22,it is very fast and simple to use.,34,8,2025-11-27 17:20:29
e525b939-10de-4204-9707-763ccfa2e8f3,Best app and user familiar with more information included,5,2020-12-04,CBE,Google Play Store,2,4.2,2025-11-27 17:06:22,Best app and user familiar with more information included,57,9,2025-11-27 17:20:29
3c4b9679-37bb-4f36-8cfa-205209204434,"Wonderful app thanks for changing the oldq one, Good Job!",5,2020-06-29,CBE,Google Play Store,2,4.1,2025-11-27 17:06:22,"Wonderful app thanks for changing the oldq one, Good Job!",57,10,2025-11-27 17:20:29
3d495514-cd0d-40f5-b3e7-bbfe295b0059,This application is very useful and incredible especially by it's speed.,5,2024-05-31,CBE,Google Play Store,3,5.0.4,2025-11-27 17:06:22,This application is very useful and incredible especially by its speed.,72,11,2025-11-27 17:20:29
5a2dabd1-7f1d-48aa-9642-0708718f8aef,difficult to transfer between accounts even settling tax obligations. system error notification more frequent.,1,2025-07-16,CBE,Google Play Store,1,5.1.0,2025-11-27 17:06:22,difficult to transfer between accounts even settling tax obligations. system error notification more frequent.,110,14,2025-11-27 17:20:29
a5245f21-bc3b-4461-85b9-22518a7ad632,After the update the system the requirement for minimal is not fair,2,2024-12-26,CBE,Google Play Store,0,5.0.7,2025-11-27 17:06:22,After the update the system the requirement for minimal is not fair,67,12,2025-11-27 17:20:29
cdff6ea4-fbfa-4d4f-b1bf-d0a5b92a247e,It is very easy to use and preferable overall I really liked this app,4,2024-11-13,CBE,Google Play Store,0,5.0.4,2025-11-27 17:06:22,It is very easy to use and preferable overall I really liked this app,69,14,2025-11-27 17:20:29
1e77c8a1-f489-4aa3-966c-14452b8b94bd,"This app taking 10 birr for every transaction, This is not fair,🤬",1,2023-11-16,CBE,Google Play Store,0,5.0.2,2025-11-27 17:06:22,"This app taking 10 birr for every transaction, This is not fair,",65,12,2025-11-27 17:20:29
3bf8dc59-195c-40ae-97ae-da6118256fe7,I like this app! it's easy to use and quite flexible. it's nice 👍,5,2024-11-19,CBE,Google Play Store,1,5.0.4,2025-11-27 17:06:22,I like this app! its easy to use and quite flexible. its nice,65,13,2025-11-27 17:20:29
b435a4f3-66ae-4d52-acd5-927ea766cc53,It is the best application that makes life easier and provides fast service,5,2024-11-30,CBE,Google Play Store,2,5.0.4,2025-11-27 17:06:22,It is the best application that makes life easier and provides fast service,75,13,2025-11-27 17:20:29
810ee67a-87de-43ed-80f6-e3d3bea48996,"I downloaded the app,but asking for a key. How do I get the App's verification key?",5,2020-10-19,CBE,Google Play Store,1,4.2,2025-11-27 17:06:22,"I downloaded the app,but asking for a key. How do I get the Apps verification key?",83,16,2025-11-27 17:20:29
af508583-cc81-4a47-8b2b-31aa7f82505c,"Good cbe app but it frequently need update , after you update you will go to the Bank officer for verification . But my question is why not verify own self .",2,2025-01-09,CBE,Google Play Store,0,5.0.7,2025-11-27 17:06:22,"Good cbe app but it frequently need update , after you update you will go to the Bank officer for verification . But my question is why not verify own self .",157,32,2025-11-27 17:20:29
be9f067b-8066-42de-80df-f11f90c0f274,The time it takes for the customer service to solve issues is very impressively bad,1,2022-08-28,CBE,Google Play Store,0,4.3.2,2025-11-27 17:06:22,The time it takes for the customer service to solve issues is very impressively bad,83,15,2025-11-27 17:20:29
39f984c3-e9ff-42a5-b246-56f2efd42703,Its better if you allow to pay for tele wifi payment ..,3,2021-06-05,CBE,Google Play Store,4,4.3,2025-11-27 17:06:22,Its better if you allow to pay for tele wifi payment ..,55,12,2025-11-27 17:20:29
4231ac43-6ed6-42b6-9fc6-d456c339dc70,"Good App, and thousands of time better than the previous App, keep it up...",5,2020-08-03,CBE,Google Play Store,6,4.1,2025-11-27 17:06:22,"Good App, and thousands of time better than the previous App, keep it up...",75,14,2025-11-27 17:20:29
c96aaf4a-7abc-4320-b8a2-4ffaa4e9f542,"I have a lot of experience ,some of them are:- 1. Being a teacher, 2. Being member of Air Force , 3. Being Sport coach",5,2022-02-13,CBE,Google Play Store,2,4.3.1,2025-11-27 17:06:22,"I have a lot of experience ,some of them are 1. Being a teacher, 2. Being member of Air Force , 3. Being Sport coach",118,25,2025-11-27 17:20:29
5f7bc82f-6de0-4c4d-9e1f-b84362cbfb8a,Very fast and simple transfer app,5,2024-08-11,CBE,Google Play Store,1,Unknown,2025-11-27 17:06:22,Very fast and simple transfer app,33,6,2025-11-27 17:20:29
6d8eb630-ec50-4045-8a61-eb32bba9b476,"Sometimes it work , and sometimes it doesn't fix that up",1,2024-03-09,CBE,Google Play Store,9,5.0.4,2025-11-27 17:06:22,"Sometimes it work , and sometimes it doesnt fix that up",56,11,2025-11-27 17:20:29
f31d55e8-76c4-49fc-acd7-f51cf02812c6,I got a text message i need to update this app with a link.but nothing here. Are u crazy.,1,2022-02-12,CBE,Google Play Store,1,4.3,2025-11-27 17:06:22,I got a text message i need to update this app with a link.but nothing here. Are u crazy.,89,19,2025-11-27 17:20:29
cae53f16-7de2-42e4-be25-db4f92c1297b,"I Wana to update this app ,because when I try to open it ,it's close up immediately",2,2023-12-18,CBE,Google Play Store,1,5.0.2,2025-11-27 17:06:22,"I Wana to update this app ,because when I try to open it ,its close up immediately",83,17,2025-11-27 17:20:29
8c697597-a055-4fee-992f-86fb2cd799a7,CBE can provide us better version of the app they are the biggest bank in horn of africa yet they dont concer in developing thier system or application,3,2021-01-29,CBE,Google Play Store,1,4.2,2025-11-27 17:06:22,CBE can provide us better version of the app they are the biggest bank in horn of africa yet they dont concer in developing thier system or application,151,28,2025-11-27 17:20:29
52299c1a-bfab-4302-8f8d-5d12407635e7,Thanks to the number of branches. Mobile banking is not very satisfactory.,1,2024-08-14,CBE,Google Play Store,0,5.0.4,2025-11-27 17:06:22,Thanks to the number of branches. Mobile banking is not very satisfactory.,74,12,2025-11-27 17:20:29
7eb8fd59-49e4-4be3-b107-63bad0d04864,CBE is coming with the updated technology. I am proud to be a customer and staff of this honored Bank. Please make an improvement on app exit request.( 'Are you sure to exit' yes or no),5,2020-07-24,CBE,Google Play Store,5,4.1,2025-11-27 17:06:22,CBE is coming with the updated technology. I am proud to be a customer and staff of this honored Bank. Please make an improvement on app exit request. Are you sure to exit yes or no,185,36,2025-11-27 17:20:29
cd04e8f2-6382-4154-9383-a9a68ccec318,user compatible app!,5,2025-10-08,CBE,Google Play Store,0,5.2.1,2025-11-27 17:06:22,user compatible app!,20,3,2025-11-27 17:20:29
305415c1-c220-443b-a543-e9c6fa1332ca,This doesnt even deserve any star. I havent seen any thing like it. Not only that but also the ones working in the bank dont even have a clue what to do about it. They got confused like me and ask me questions that they have to answer wow so much incomptency i have seen today. Wow,1,2022-03-05,CBE,Google Play Store,1,Unknown,2025-11-27 17:06:22,This doesnt even deserve any star. I havent seen any thing like it. Not only that but also the ones working in the bank dont even have a clue what to do about it. They got confused like me and ask me questions that they have to answer wow so much incomptency i have seen today. Wow,281,57,2025-11-27 17:20:29
04bbba46-ddef-4898-a795-2cc23b21be90,The way its menu arranged to use is easy to use.,5,2025-02-17,CBE,Google Play Store,3,5.0.9,2025-11-27 17:06:22,The way its menu arranged to use is easy to use.,48,11,2025-11-27 17:20:29
4d1b2ec6-928a-4b7e-b875-7e04148ed8b5,It is easier to send money to friends and families,5,2023-04-21,CBE,Google Play Store,1,4.3.2,2025-11-27 17:06:22,It is easier to send money to friends and families,50,10,2025-11-27 17:20:29
9598ad5c-8eab-45db-bd83-6948131821da,I like the app it's simple and transparent,5,2023-12-30,CBE,Google Play Store,2,5.0.2,2025-11-27 17:06:22,I like the app its simple and transparent,42,8,2025-11-27 17:20:29
2f356c0b-47ba-4f93-a4b4-ea8f7b8a8f52,Good app and smooth services.,5,2024-03-05,CBE,Google Play Store,4,5.0.4,2025-11-27 17:06:22,Good app and smooth services.,29,5,2025-11-27 17:20:29
19f6a033-d215-4f72-af67-db711827fbbb,"It's reliable, fast,and easy to use",5,2024-10-04,CBE,Google Play Store,1,5.0.4,2025-11-27 17:06:22,"Its reliable, fast,and easy to use",35,6,2025-11-27 17:20:29
ed9161a9-a947-4ef2-9670-b33dded3675f,"The page has synchronization issues at first entry, the balance display page will sync after entered one of the front icon and get back to the previous page.",3,2020-07-28,CBE,Google Play Store,4,4.1,2025-11-27 17:06:22,"The page has synchronization issues at first entry, the balance display page will sync after entered one of the front icon and get back to the previous page.",157,28,2025-11-27 17:20:29
76a187c4-bacf-4a56-bc89-6ff562cb5be5,"It said, always poor network, poor network....... even the network is there. You grilled us!!",1,2022-02-11,CBE,Google Play Store,1,4.3,2025-11-27 17:06:22,"It said, always poor network, poor network....... even the network is there. You grilled us!!",93,15,2025-11-27 17:20:29
e35dc475-0573-466a-943f-d9aa3aa4045b,It was nice but now it dose not opened the transactions,5,2025-03-18,CBE,Google Play Store,0,5.0.9,2025-11-27 17:06:22,It was nice but now it dose not opened the transactions,55,11,2025-11-27 17:20:29
fd37c51b-c874-4782-8b3f-4c08fc71225b,Its fantastics app but some time the transaction be very slow,4,2023-11-05,CBE,Google Play Store,1,5.0.2,2025-11-27 17:06:22,Its fantastics app but some time the transaction be very slow,61,11,2025-11-27 17:20:29
3f6b7165-956f-4b9c-893d-6e648136c14f,The old/previous version was better than this updated version.,1,2020-08-31,CBE,Google Play Store,1,4.1,2025-11-27 17:06:22,The oldprevious version was better than this updated version.,62,9,2025-11-27 17:20:29
769de229-360c-4cb8-922c-027bac840594,I hope this bank have excellent Mobile app but please do on service...,4,2023-06-09,CBE,Google Play Store,1,4.4.0,2025-11-27 17:06:22,I hope this bank have excellent Mobile app but please do on service...,70,13,2025-11-27 17:20:29
1e79e142-41e8-486b-b632-48108e5718a6,Crashed after update. Pls release fix asap.,1,2019-03-14,CBE,Google Play Store,1,2.0,2025-11-27 17:06:22,Crashed after update. Pls release fix asap.,43,7,2025-11-27 17:20:29
bab2e29a-a968-4a9f-b921-2de12359af33,"Splendid, fast and accurate service",5,2024-07-05,CBE,Google Play Store,4,5.0.4,2025-11-27 17:06:22,"Splendid, fast and accurate service",35,5,2025-11-27 17:20:29
7b6c801d-4f97-44bd-b59f-252cde7c0515,Amazing applicatiom sometimes doesnt work!,5,2025-05-18,CBE,Google Play Store,1,5.1.0,2025-11-27 17:06:22,Amazing applicatiom sometimes doesnt work!,42,5,2025-11-27 17:20:29
6eea2eed-e9b9-43e8-8fcb-71c74315f246,"Excellent appn that is easy to use it, the bank we trust and rely CBE. Thank you Abdi Farah",5,2024-10-01,CBE,Google Play Store,1,5.0.4,2025-11-27 17:06:22,"Excellent appn that is easy to use it, the bank we trust and rely CBE. Thank you Abdi Farah",91,19,2025-11-27 17:20:29
4d5ecbd3-2463-4314-ae61-efd23b6501aa,The screen shot doesn't work.,2,2024-06-30,CBE,Google Play Store,0,5.0.4,2025-11-27 17:06:22,The screen shot doesnt work.,29,5,2025-11-27 17:20:29
464a9bde-5e4a-40c4-88e0-142f59afcaa9,"Great app, but it lacks a lot of features....",3,2023-10-31,CBE,Google Play Store,3,5.0.2,2025-11-27 17:06:22,"Great app, but it lacks a lot of features....",45,9,2025-11-27 17:20:29
14630eb8-2f09-4895-90c2-ad30674082c7,This application is very nice mobile banking agent and various transactions can be used download and use,4,2024-09-12,CBE,Google Play Store,0,5.0.4,2025-11-27 17:06:22,This application is very nice mobile banking agent and various transactions can be used download and use,104,17,2025-11-27 17:20:29
3b2847fd-89c6-410b-8a98-8289abd637fc,It is simple and very accurate system,1,2025-01-24,CBE,Google Play Store,0,5.0.9,2025-11-27 17:06:22,It is simple and very accurate system,37,7,2025-11-27 17:20:29
658fc2ea-1348-4070-aedd-4a75a93287fa,"Very slagish to operate, needs upgraded.",2,2025-01-05,CBE,Google Play Store,1,5.0.8,2025-11-27 17:06:22,"Very slagish to operate, needs upgraded.",40,6,2025-11-27 17:20:29
3f4797ed-7cfa-494f-b83d-3ac99d0d8416,Very nice app,5,2025-11-08,CBE,Google Play Store,0,5.2.1,2025-11-27 17:06:22,Very nice app,13,3,2025-11-27 17:20:29
5cb81499-23d6-465e-ad52-4ae943c3e6f2,Really good app to transfer money and receive,2,2024-03-03,CBE,Google Play Store,1,Unknown,2025-11-27 17:06:22,Really good app to transfer money and receive,45,8,2025-11-27 17:20:29
bb3c8614-7e77-49e0-9f06-30402637a87f,Really wonderful. Facilitates Hassle free operation.,5,2022-02-12,CBE,Google Play Store,3,4.3,2025-11-27 17:06:22,Really wonderful. Facilitates Hassle free operation.,52,6,2025-11-27 17:20:29
10b43bd7-287c-4b73-a9e5-34bfd6950de9,It's Great App 💪🏼wow which i like it z most👌🏼 but please add biometric authentication,5,2024-09-01,CBE,Google Play Store,1,5.0.4,2025-11-27 17:06:22,Its Great App wow which i like it z most but please add biometric authentication,85,15,2025-11-27 17:20:29
abb9cf5a-0782-4c81-b416-302a26e9ef48,It is easy and simple to use it.,5,2024-04-04,CBE,Google Play Store,2,5.0.4,2025-11-27 17:06:22,It is easy and simple to use it.,32,8,2025-11-27 17:20:29
a947e89c-d145-4a8b-adb5-cdd19ae87981,Useful and synchronized fast.,4,2022-05-08,CBE,Google Play Store,0,4.3.1,2025-11-27 17:06:22,Useful and synchronized fast.,29,4,2025-11-27 17:20:29
ea488e22-f61b-4753-b018-857dfcc6728b,"Fast ,best and saves time.",5,2021-08-25,CBE,Google Play Store,5,4.3,2025-11-27 17:06:22,"Fast ,best and saves time.",26,5,2025-11-27 17:20:29
9a34c5b9-63c7-48de-9fde-f1a4d60a9e0b,it very good but why block the screen shoot,5,2025-08-07,CBE,Google Play Store,0,5.1.0,2025-11-27 17:06:22,it very good but why block the screen shoot,43,9,2025-11-27 17:20:29
